chr	pos	length_bp	sample_count	freq	freq_class	is_short
chr4	113388887.0	1	1	0.00021172983273343214	private	True
chr4	113388916.0	1	1	0.00021172983273343214	private	True
chr1	629221.0	1	11	0.0023290281600677537	rare	True
chr2	111467788.0	1	1	0.00021172983273343214	private	True
chrM	1961.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	16350.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	6522.0	1	8	0.0016938386618674571	rare	True
chr11	49862421.0	1	1	0.00021172983273343214	private	True
chr11	49862364.0	1	1	0.00021172983273343214	private	True
chrM	10218.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	517.0	1	5	0.0010586491636671606	rare	True
chr1	37611741.0	1	4	0.0008469193309337286	ultra-rare	True
chr1	634375.0	1	7	0.0014821088291340249	rare	True
chr1	186814365.0	1	1	0.00021172983273343214	private	True
chr11	49862543.0	1	1	0.00021172983273343214	private	True
chr13	17241499.0	1	1	0.00021172983273343214	private	True
chrM	533.0	1	9	0.0019055684946008892	rare	True
chrM	10481.0	1	5	0.0010586491636671606	rare	True
chrM	10596.0	1	3	0.0006351894982002964	ultra-rare	True
chr2	33667935.0	1	1	0.00021172983273343214	private	True
chr11	45579931.0	1	1	0.00021172983273343214	private	True
chr11	45580297.0	1	1	0.00021172983273343214	private	True
chr11	45580331.0	1	1	0.00021172983273343214	private	True
chr11	45580333.0	1	1	0.00021172983273343214	private	True
chr11	45580334.0	1	1	0.00021172983273343214	private	True
chr11	45580354.0	1	1	0.00021172983273343214	private	True
chr11	45580356.0	1	1	0.00021172983273343214	private	True
chr11	45580372.0	1	1	0.00021172983273343214	private	True
chr11	45580380.0	1	1	0.00021172983273343214	private	True
chr11	45580410.0	1	1	0.00021172983273343214	private	True
chr11	45580415.0	1	1	0.00021172983273343214	private	True
chr11	45580416.0	1	1	0.00021172983273343214	private	True
chr11	45580417.0	1	1	0.00021172983273343214	private	True
chr11	45580418.0	1	1	0.00021172983273343214	private	True
chr11	45580151.0	1	1	0.00021172983273343214	private	True
chr5	134924591.0	1	1	0.00021172983273343214	private	True
chr5	134924605.0	1	4	0.0008469193309337286	ultra-rare	True
chr5	32338159.0	1	2	0.0004234596654668643	ultra-rare	True
chr9	110244352.0	1	5	0.0010586491636671606	rare	True
chr9	110244391.0	1	6	0.0012703789964005929	rare	True
chrM	12025.0	1	7	0.0014821088291340249	rare	True
chrM	12664.0	1	7	0.0014821088291340249	rare	True
chr5	32338125.0	1	1	0.00021172983273343214	private	True
chr5	94569504.0	1	1	0.00021172983273343214	private	True
chr5	94569529.0	1	2	0.0004234596654668643	ultra-rare	True
chr1	59195363.0	1	1	0.00021172983273343214	private	True
chr1	20844562.0	1	1	0.00021172983273343214	private	True
chr1	633235.0	1	8	0.0016938386618674571	rare	True
chrM	15874.0	1	1	0.00021172983273343214	private	True
chr2	33667418.0	1	6	0.0012703789964005929	rare	True
chr4	29439182.0	1	2	0.0004234596654668643	ultra-rare	True
chr1	37611132.0	1	1	0.00021172983273343214	private	True
chr1	630625.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	12216.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	2030.0	1	7	0.0014821088291340249	rare	True
chrM	15456.0	1	4	0.0008469193309337286	ultra-rare	True
chr11	49861865.0	1	1	0.00021172983273343214	private	True
chr11	49861938.0	1	1	0.00021172983273343214	private	True
chr16	79963085.0	1	1	0.00021172983273343214	private	True
chr16	79963116.0	1	1	0.00021172983273343214	private	True
chr16	79963119.0	1	1	0.00021172983273343214	private	True
chr16	79963120.0	1	1	0.00021172983273343214	private	True
chr16	79963126.0	1	1	0.00021172983273343214	private	True
chr16	79963127.0	1	1	0.00021172983273343214	private	True
chr16	79963132.0	1	1	0.00021172983273343214	private	True
chr16	79963138.0	1	1	0.00021172983273343214	private	True
chr16	79963142.0	1	1	0.00021172983273343214	private	True
chr16	79963143.0	1	1	0.00021172983273343214	private	True
chr16	79963144.0	1	1	0.00021172983273343214	private	True
chr16	79963145.0	1	1	0.00021172983273343214	private	True
chr16	79963151.0	1	1	0.00021172983273343214	private	True
chr16	79963153.0	1	1	0.00021172983273343214	private	True
chr16	79963155.0	1	1	0.00021172983273343214	private	True
chr16	79963183.0	1	1	0.00021172983273343214	private	True
chr16	79963195.0	1	1	0.00021172983273343214	private	True
chrM	3001.0	1	1	0.00021172983273343214	private	True
chr21	9676887.0	1	1	0.00021172983273343214	private	True
chrM	732.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	1900.0	1	5	0.0010586491636671606	rare	True
chr21	9676529.0	1	2	0.0004234596654668643	ultra-rare	True
chr5	32338870.0	1	2	0.0004234596654668643	ultra-rare	True
chr5	32338956.0	1	1	0.00021172983273343214	private	True
chr1	631588.0	1	3	0.0006351894982002964	ultra-rare	True
chr1	633596.0	1	6	0.0012703789964005929	rare	True
chrM	1909.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	3697.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	14028.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	3684.0	1	7	0.0014821088291340249	rare	True
chrM	13340.0	1	5	0.0010586491636671606	rare	True
chr11	10509648.0	1	6	0.0012703789964005929	rare	True
chrM	121.0	1	12	0.0025407579928011857	rare	True
chrM	12139.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	14422.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	11166.0	1	4	0.0008469193309337286	ultra-rare	True
chr5	134927648.0	1	2	0.0004234596654668643	ultra-rare	True
chr5	134927652.0	1	1	0.00021172983273343214	private	True
chr5	80651514.0	1	5	0.0010586491636671606	rare	True
chr9	10796133.0	1	1	0.00021172983273343214	private	True
chr9	10796172.0	1	1	0.00021172983273343214	private	True
chr9	10796177.0	1	1	0.00021172983273343214	private	True
chr9	10796204.0	1	1	0.00021172983273343214	private	True
chr9	10796210.0	1	1	0.00021172983273343214	private	True
chr9	10796216.0	1	1	0.00021172983273343214	private	True
chr9	10796230.0	1	1	0.00021172983273343214	private	True
chr9	10796235.0	1	1	0.00021172983273343214	private	True
chr9	10796239.0	1	1	0.00021172983273343214	private	True
chr9	10796240.0	1	1	0.00021172983273343214	private	True
chr9	10796250.0	1	1	0.00021172983273343214	private	True
chr9	10796443.0	1	1	0.00021172983273343214	private	True
chr1	630242.0	1	1	0.00021172983273343214	private	True
chrM	5182.0	1	8	0.0016938386618674571	rare	True
chrM	15039.0	1	6	0.0012703789964005929	rare	True
chr4	13629765.0	1	1	0.00021172983273343214	private	True
chr4	13630308.0	1	1	0.00021172983273343214	private	True
chr4	13630356.0	1	1	0.00021172983273343214	private	True
chr4	13630378.0	1	1	0.00021172983273343214	private	True
chr4	13630379.0	1	1	0.00021172983273343214	private	True
chr4	13630389.0	1	1	0.00021172983273343214	private	True
chr4	7252743.0	1	5	0.0010586491636671606	rare	True
chr4	7252754.0	1	3	0.0006351894982002964	ultra-rare	True
chr4	7252970.0	1	1	0.00021172983273343214	private	True
chrM	9615.0	1	8	0.0016938386618674571	rare	True
chrM	10768.0	1	1	0.00021172983273343214	private	True
chr4	126419482.0	1	1	0.00021172983273343214	private	True
chrM	10638.0	1	5	0.0010586491636671606	rare	True
chrM	13203.0	1	2	0.0004234596654668643	ultra-rare	True
chr4	82695046.0	1	3	0.0006351894982002964	ultra-rare	True
chr4	82695057.0	1	3	0.0006351894982002964	ultra-rare	True
chr4	82695106.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	15900.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	857.0	1	5	0.0010586491636671606	rare	True
chrM	975.0	1	2	0.0004234596654668643	ultra-rare	True
chr6	12585471.0	1	1	0.00021172983273343214	private	True
chr6	12585482.0	1	1	0.00021172983273343214	private	True
chr6	12585510.0	1	1	0.00021172983273343214	private	True
chr6	12585515.0	1	1	0.00021172983273343214	private	True
chr6	12585535.0	1	1	0.00021172983273343214	private	True
chr6	12585537.0	1	1	0.00021172983273343214	private	True
chr6	12585548.0	1	1	0.00021172983273343214	private	True
chr6	12585553.0	1	1	0.00021172983273343214	private	True
chr6	12585563.0	1	1	0.00021172983273343214	private	True
chr6	12585593.0	1	1	0.00021172983273343214	private	True
chrM	970.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	2589.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	9992.0	1	5	0.0010586491636671606	rare	True
chrM	15214.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	3042.0	1	8	0.0016938386618674571	rare	True
chrM	10356.0	1	3	0.0006351894982002964	ultra-rare	True
chr3	127890353.0	1	1	0.00021172983273343214	private	True
chr3	127890384.0	1	1	0.00021172983273343214	private	True
chr3	127890388.0	1	1	0.00021172983273343214	private	True
chr3	127890389.0	1	1	0.00021172983273343214	private	True
chr3	127890390.0	1	1	0.00021172983273343214	private	True
chr3	127890399.0	1	1	0.00021172983273343214	private	True
chr3	127890427.0	1	1	0.00021172983273343214	private	True
chr3	127890432.0	1	1	0.00021172983273343214	private	True
chr3	127890442.0	1	1	0.00021172983273343214	private	True
chr3	127890454.0	1	1	0.00021172983273343214	private	True
chr3	127890466.0	1	1	0.00021172983273343214	private	True
chr3	127890469.0	1	1	0.00021172983273343214	private	True
chr3	127890978.0	1	1	0.00021172983273343214	private	True
chrM	14365.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	14378.0	1	1	0.00021172983273343214	private	True
chr9	129183.0	1	1	0.00021172983273343214	private	True
chr1	200487908.0	1	2	0.0004234596654668643	ultra-rare	True
chr11	100144677.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	2164.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	3595.0	1	5	0.0010586491636671606	rare	True
chrM	5410.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	10482.0	1	4	0.0008469193309337286	ultra-rare	True
chr8	62102951.0	1	3	0.0006351894982002964	ultra-rare	True
chr12	76517271.0	1	1	0.00021172983273343214	private	True
chr12	76517547.0	1	1	0.00021172983273343214	private	True
chr12	76517899.0	1	1	0.00021172983273343214	private	True
chr12	76517900.0	1	1	0.00021172983273343214	private	True
chr12	76517903.0	1	1	0.00021172983273343214	private	True
chr12	76517910.0	1	2	0.0004234596654668643	ultra-rare	True
chr12	76517918.0	1	2	0.0004234596654668643	ultra-rare	True
chr12	76517919.0	1	1	0.00021172983273343214	private	True
chr12	76517936.0	1	1	0.00021172983273343214	private	True
chr12	76517940.0	1	2	0.0004234596654668643	ultra-rare	True
chr12	76517942.0	1	1	0.00021172983273343214	private	True
chr12	76517946.0	1	1	0.00021172983273343214	private	True
chr12	76517955.0	1	1	0.00021172983273343214	private	True
chr12	76517956.0	1	1	0.00021172983273343214	private	True
chr12	76517957.0	1	2	0.0004234596654668643	ultra-rare	True
chr12	76517980.0	1	1	0.00021172983273343214	private	True
chr12	76518001.0	1	1	0.00021172983273343214	private	True
chr12	76518429.0	1	1	0.00021172983273343214	private	True
chrM	3777.0	1	3	0.0006351894982002964	ultra-rare	True
chr5	32338904.0	1	2	0.0004234596654668643	ultra-rare	True
chr7	60964576.0	1	1	0.00021172983273343214	private	True
chr7	60964579.0	1	6	0.0012703789964005929	rare	True
chr7	60964634.0	1	1	0.00021172983273343214	private	True
chr7	60964660.0	1	1	0.00021172983273343214	private	True
chr7	60964677.0	1	1	0.00021172983273343214	private	True
chr7	60964693.0	1	1	0.00021172983273343214	private	True
chr9	129798.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	10308.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	14185.0	1	8	0.0016938386618674571	rare	True
chrM	11543.0	1	1	0.00021172983273343214	private	True
chr5	134924568.0	1	2	0.0004234596654668643	ultra-rare	True
chr5	134924593.0	1	1	0.00021172983273343214	private	True
chrM	8052.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	8398.0	1	9	0.0019055684946008892	rare	True
chrM	7840.0	1	4	0.0008469193309337286	ultra-rare	True
chr3	178123207.0	1	1	0.00021172983273343214	private	True
chr3	178124019.0	1	1	0.00021172983273343214	private	True
chr8	125623934.0	1	1	0.00021172983273343214	private	True
chr8	125623945.0	1	3	0.0006351894982002964	ultra-rare	True
chr8	125623947.0	1	1	0.00021172983273343214	private	True
chr8	125623963.0	1	1	0.00021172983273343214	private	True
chr8	125623990.0	1	2	0.0004234596654668643	ultra-rare	True
chr1	634382.0	1	7	0.0014821088291340249	rare	True
chrM	1361.0	1	16	0.0033876773237349143	rare	True
chr13	16644957.0	1	1	0.00021172983273343214	private	True
chr11	49861727.0	1	1	0.00021172983273343214	private	True
chr11	49862356.0	1	1	0.00021172983273343214	private	True
chr11	49862366.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	8889.0	1	19	0.004022866821935211	rare	True
chrM	12006.0	1	5	0.0010586491636671606	rare	True
chrM	16019.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	2327.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	10742.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	11299.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	13527.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	13555.0	1	3	0.0006351894982002964	ultra-rare	True
chr4	7252646.0	1	2	0.0004234596654668643	ultra-rare	True
chr4	7252683.0	1	5	0.0010586491636671606	rare	True
chr4	7252700.0	1	12	0.0025407579928011857	rare	True
chr4	7252709.0	1	6	0.0012703789964005929	rare	True
chr4	7252714.0	1	7	0.0014821088291340249	rare	True
chr4	7252730.0	1	7	0.0014821088291340249	rare	True
chr4	7252752.0	1	7	0.0014821088291340249	rare	True
chrM	11712.0	1	12	0.0025407579928011857	rare	True
chr1	59196141.0	1	3	0.0006351894982002964	ultra-rare	True
chr1	59195342.0	1	1	0.00021172983273343214	private	True
chr11	49862429.0	1	1	0.00021172983273343214	private	True
chrM	3650.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	9283.0	1	5	0.0010586491636671606	rare	True
chrM	10983.0	1	6	0.0012703789964005929	rare	True
chrM	11998.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	13098.0	1	4	0.0008469193309337286	ultra-rare	True
chr5	80651487.0	1	1	0.00021172983273343214	private	True
chrM	7650.0	1	17	0.0035994071564683463	rare	True
chrM	2307.0	1	3	0.0006351894982002964	ultra-rare	True
chr21	9676971.0	1	1	0.00021172983273343214	private	True
chr2	33667625.0	1	1	0.00021172983273343214	private	True
chrM	7915.0	1	8	0.0016938386618674571	rare	True
chrM	8558.0	1	9	0.0019055684946008892	rare	True
chr2	171876555.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	2120.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	2508.0	1	1	0.00021172983273343214	private	True
chrM	6489.0	1	8	0.0016938386618674571	rare	True
chr20	46934764.0	1	10	0.002117298327334321	rare	True
chr20	46934779.0	1	13	0.0027524878255346177	rare	True
chr20	46934812.0	1	8	0.0016938386618674571	rare	True
chr1	629529.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	1892.0	1	2	0.0004234596654668643	ultra-rare	True
chr5	39179487.0	1	2	0.0004234596654668643	ultra-rare	True
chr5	39179530.0	1	1	0.00021172983273343214	private	True
chr5	39179546.0	1	1	0.00021172983273343214	private	True
chr5	39179580.0	1	1	0.00021172983273343214	private	True
chr5	39179593.0	1	1	0.00021172983273343214	private	True
chrM	11140.0	1	8	0.0016938386618674571	rare	True
chrM	15476.0	1	5	0.0010586491636671606	rare	True
chrM	10528.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	11490.0	1	4	0.0008469193309337286	ultra-rare	True
chr2	33667674.0	1	1	0.00021172983273343214	private	True
chr21	9676825.0	1	1	0.00021172983273343214	private	True
chr22	27052452.0	1	1	0.00021172983273343214	private	True
chr9	129759.0	1	4	0.0008469193309337286	ultra-rare	True
chr1	59195413.0	1	6	0.0012703789964005929	rare	True
chr11	10509456.0	1	1	0.00021172983273343214	private	True
chr2	35828000.0	1	1	0.00021172983273343214	private	True
chrM	590.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	7895.0	1	6	0.0012703789964005929	rare	True
chrM	514.0	1	6	0.0012703789964005929	rare	True
chr4	20959734.0	1	1	0.00021172983273343214	private	True
chr4	20959779.0	1	1	0.00021172983273343214	private	True
chr4	20959838.0	1	1	0.00021172983273343214	private	True
chr4	20959846.0	1	4	0.0008469193309337286	ultra-rare	True
chr4	20959872.0	1	1	0.00021172983273343214	private	True
chrM	8395.0	1	4	0.0008469193309337286	ultra-rare	True
chrM	9260.0	1	2	0.0004234596654668643	ultra-rare	True
chr11	10509418.0	1	14	0.0029642176582680498	rare	True
chr11	10509997.0	1	8	0.0016938386618674571	rare	True
chrM	15925.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	6453.0	1	13	0.0027524878255346177	rare	True
chrM	13898.0	1	19	0.004022866821935211	rare	True
chrM	14265.0	1	1	0.00021172983273343214	private	True
chr17	53106047.0	1	1	0.00021172983273343214	private	True
chr17	957254.0	1	1	0.00021172983273343214	private	True
chr17	957683.0	1	1	0.00021172983273343214	private	True
chr20	46934767.0	1	5	0.0010586491636671606	rare	True
chr7	106101481.0	1	1	0.00021172983273343214	private	True
chr8	62103177.0	1	1	0.00021172983273343214	private	True
chrX	17737453.0	1	1	0.00021172983273343214	private	True
chr12	70403331.0	1	1	0.00021172983273343214	private	True
chr12	70403587.0	1	1	0.00021172983273343214	private	True
chr12	70403641.0	1	4	0.0008469193309337286	ultra-rare	True
chr12	70403696.0	1	1	0.00021172983273343214	private	True
chr12	70403050.0	1	1	0.00021172983273343214	private	True
chr12	70403074.0	1	1	0.00021172983273343214	private	True
chrM	4930.0	1	12	0.0025407579928011857	rare	True
chrM	16315.0	1	8	0.0016938386618674571	rare	True
chrM	11373.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	16407.0	1	5	0.0010586491636671606	rare	True
chr5	80650936.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	1822.0	1	3	0.0006351894982002964	ultra-rare	True
chr1	15898568.0	1	1	0.00021172983273343214	private	True
chr1	30675042.0	1	1	0.00021172983273343214	private	True
chr1	79890298.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	141.0	1	7	0.0014821088291340249	rare	True
chrM	2988.0	1	4	0.0008469193309337286	ultra-rare	True
chr20	21475024.0	1	1	0.00021172983273343214	private	True
chr9	110244350.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	13060.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	13445.0	1	3	0.0006351894982002964	ultra-rare	True
chrM	809.0	1	5	0.0010586491636671606	rare	True
chr20	9301966.0	1	4	0.0008469193309337286	ultra-rare	True
chr20	9301977.0	1	3	0.0006351894982002964	ultra-rare	True
chr20	9301993.0	1	5	0.0010586491636671606	rare	True
chr20	9301998.0	1	5	0.0010586491636671606	rare	True
chr20	9302027.0	1	10	0.002117298327334321	rare	True
chrM	3838.0	1	11	0.0023290281600677537	rare	True
chrM	9277.0	1	5	0.0010586491636671606	rare	True
chr11	62362520.0	1	1	0.00021172983273343214	private	True
chr11	62362597.0	1	1	0.00021172983273343214	private	True
chr11	62362598.0	1	1	0.00021172983273343214	private	True
chr11	62362600.0	1	1	0.00021172983273343214	private	True
chr11	62362637.0	1	1	0.00021172983273343214	private	True
chr11	62362848.0	1	1	0.00021172983273343214	private	True
chr11	62362860.0	1	1	0.00021172983273343214	private	True
chr11	62362875.0	1	1	0.00021172983273343214	private	True
chr11	62362881.0	1	1	0.00021172983273343214	private	True
chr11	62362884.0	1	1	0.00021172983273343214	private	True
chr11	62362887.0	1	1	0.00021172983273343214	private	True
chr11	62362893.0	1	1	0.00021172983273343214	private	True
chr11	62362899.0	1	1	0.00021172983273343214	private	True
chr11	62362924.0	1	1	0.00021172983273343214	private	True
chr11	62362925.0	1	1	0.00021172983273343214	private	True
chr11	62363031.0	1	1	0.00021172983273343214	private	True
chrM	16342.0	1	2	0.0004234596654668643	ultra-rare	True
chrM	16262.0	1	4	0.0008469193309337286	ultra-rare	True
chr3	99478419.0	1	1	0.00021172983273343214	private	True
chr3	99478468.0	1	1	0.00021172983273343214	private	True
chr3	99478476.0	1	1	0.00021172983273343214	private	True
chr3	99478479.0	1	1	0.00021172983273343214	private	True
chr3	99478480.0	1	1	0.00021172983273343214	private	True
chr3	99478481.0	1	1	0.00021172983273343214	private	True
