Chr	Start	End
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702787
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702788
chr7	125701783	125702789
chr7	125701783	125702789
chr7	125701783	125702789
chr7	125701783	125702789
chr7	125701783	125702789
chr7	125701783	125702789
chr7	125701783	125702789
chr7	125701783	125702789
chr7	125701783	125702789
chr7	125701783	125702789
chr7	125701783	125702789
chr7	125701783	125702789
chr7	125701783	125702789
chr7	125701783	125702789
chr7	125701783	125702789
chr7	125701783	125702789
chr7	125701783	125702789
chr7	125701783	125702790
chr7	125701783	125702790
chr7	125701783	125702790
chr7	125701783	125702790
chr7	125701783	125702790
chr7	125701783	125702790
chr7	125701783	125702790
chr7	125701783	125702790
chr7	125701783	125702790
chr7	125701783	125702790
chr7	125701783	125702790
chr7	125701783	125702790
chr7	125701783	125702790
chr7	125701783	125702790
chr7	125701783	125702790
chr7	125701783	125702790
chr7	125701783	125702790
chr7	125701783	125702790
chr7	125701783	125702790
chr7	125701783	125702790
chr7	125701783	125702790
chr7	125701783	125702790
chr7	125701783	125702790
chr7	125701783	125702790
chr7	125701783	125702791
chr7	125701783	125702791
chr7	125701783	125702791
chr7	125701783	125702791
chr7	125701783	125702791
chr7	125701783	125702791
chr7	125701783	125702791
chr7	125701783	125702791
chr7	125701783	125702791
chr7	125701783	125702792
chr7	125701783	125702792
chr7	125701783	125702792
chr7	125701783	125702792
chr7	125701783	125702792
chr7	125701783	125702792
chr7	125701783	125702792
chr7	125701783	125702792
chr7	125701783	125702792
chr7	125701783	125702792
chr7	125701783	125702793
chr7	125701783	125702793
chr7	125701783	125702793
chr7	125701783	125702793
chr7	125701783	125702794
chr7	125701783	125702795
chr7	125701783	125702795
chr7	125701783	125702796
chr7	125701783	125702796
chr7	125701783	125702796
chr7	125701783	125702797
chr7	125701783	125702798
chr7	125701783	125702799
chr7	125701784	125702784
chr7	125701784	125702784
chr7	125701784	125702784
chr7	125701784	125702784
chr7	125701784	125702784
chr7	125701784	125702784
chr7	125701784	125702784
chr7	125701784	125702784
chr7	125701784	125702784
chr7	125701784	125702784
chr7	125701784	125702785
chr7	125701784	125702785
chr7	125701784	125702785
chr7	125701784	125702785
chr7	125701784	125702785
chr7	125701784	125702785
chr7	125701784	125702785
chr7	125701784	125702785
chr7	125701784	125702785
chr7	125701784	125702785
chr7	125701784	125702785
chr7	125701784	125702786
chr7	125701784	125702786
chr7	125701784	125702786
chr7	125701784	125702786
chr7	125701784	125702786
chr7	125701784	125702786
chr7	125701784	125702786
chr7	125701784	125702786
chr7	125701784	125702786
chr7	125701784	125702786
chr7	125701784	125702786
chr7	125701784	125702786
chr7	125701784	125702786
chr7	125701784	125702786
chr7	125701784	125702786
chr7	125701784	125702786
chr7	125701784	125702786
chr7	125701784	125702786
chr7	125701784	125702786
chr7	125701784	125702786
chr7	125701784	125702786
chr7	125701784	125702786
chr7	125701784	125702786
chr7	125701784	125702786
chr7	125701784	125702786
chr7	125701784	125702786
chr7	125701784	125702786
chr7	125701784	125702786
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702787
chr7	125701784	125702788
chr7	125701784	125702788
chr7	125701784	125702788
chr7	125701784	125702788
chr7	125701784	125702788
chr7	125701784	125702788
chr7	125701784	125702788
chr7	125701784	125702788
chr7	125701784	125702788
chr7	125701784	125702790
chr7	125701784	125702790
chr7	125701784	125702790
chr7	125701784	125702790
chr7	125701784	125702790
chr7	125701784	125702790
chr7	125701784	125702791
chr7	125701784	125702792
chr7	125701784	125702793
chr7	125701784	125702794
chr7	125701784	125702796
chr7	125701784	125702797
chr7	125701785	125702786
chr7	125701785	125702786
chr7	125701787	125702789
chr7	125901886	125903118
chr7	126042131	126043569
chr7	126235021	126236025
chr7	126235025	126236030
chr7	126792427	126793676
chr7	126894299	126895441
chr7	127886903	127888169
chr7	127886907	127888221
chr7	127921676	127922680
chr7	127973028	127974126
chr7	127975173	127976588
chr7	128405780	128406781
chr7	128613129	128614568
chr7	129027057	129028069
chr7	129027058	129028059
chr7	129027058	129028061
chr7	129027058	129028063
chr7	129027058	129028067
chr7	129027058	129028068
chr7	129027058	129028070
chr7	129027058	129028070
chr7	129027059	129028059
chr7	129027059	129028059
chr7	129027059	129028060
chr7	129027059	129028061
chr7	129027059	129028061
chr7	129027059	129028062
chr7	129027059	129028063
chr7	129027059	129028065
chr7	129027059	129028065
chr7	129027059	129028068
chr7	129027059	129028068
chr7	129027059	129028069
chr7	129027059	129028070
chr7	129027059	129028070
chr7	129027059	129028070
chr7	129027059	129028073
chr7	129027060	129028068
chr7	129027061	129028070
chr7	129027061	129028071
chr7	129027062	129028066
chr7	129027062	129028073
chr7	129027063	129028063
chr7	129027064	129028066
chr7	129027064	129028067
chr7	129027069	129028072
chr7	129322621	129324071
chr7	129597693	129599465
chr7	129847707	129849136
chr7	129898180	129899624
chr7	129917447	129918644
chr7	129970985	129972254
chr7	130387443	130388897
chr7	130528608	130530878
chr7	131653260	131655045
chr7	132620732	132621747
chr7	132620733	132621738
chr7	132620736	132621737
chr7	132620736	132621739
chr7	132620739	132621741
chr7	132902821	132904316
chr7	133206786	133208208
chr7	134014011	134015298
chr7	134112509	134114115
chr7	134155292	134156571
chr7	134287919	134288969
chr7	134545023	134546435
chr7	134545145	134546431
chr7	134548852	134550047
chr7	134548852	134550253
chr7	135127793	135128799
chr7	135330078	135331088
chr7	135330079	135331086
chr7	135330080	135331083
chr7	135330080	135331083
chr7	135330080	135331085
chr7	135330080	135331086
chr7	135330080	135331086
chr7	135330080	135331087
chr7	135330080	135331087
chr7	135330080	135331088
chr7	135330080	135331088
chr7	135330080	135331089
chr7	135330080	135331090
chr7	135330080	135331090
chr7	135330080	135331091
chr7	135330080	135331091
chr7	135330080	135331092
chr7	135330080	135331093
chr7	135330080	135331093
chr7	135330081	135331082
chr7	135330081	135331082
chr7	135330081	135331082
chr7	135330081	135331082
chr7	135330081	135331082
chr7	135330081	135331082
chr7	135330081	135331083
chr7	135330081	135331083
chr7	135330081	135331083
chr7	135330081	135331083
chr7	135330081	135331083
chr7	135330081	135331083
chr7	135330081	135331084
chr7	135330081	135331084
chr7	135330081	135331084
chr7	135330081	135331084
chr7	135330081	135331084
chr7	135330081	135331084
chr7	135330081	135331084
chr7	135330081	135331085
chr7	135330081	135331085
chr7	135330081	135331085
chr7	135330081	135331085
chr7	135330081	135331085
chr7	135330081	135331085
chr7	135330081	135331085
chr7	135330081	135331085
chr7	135330081	135331085
chr7	135330081	135331085
chr7	135330081	135331085
chr7	135330081	135331085
chr7	135330081	135331085
chr7	135330081	135331085
chr7	135330081	135331085
chr7	135330081	135331085
chr7	135330081	135331085
chr7	135330081	135331085
chr7	135330081	135331086
chr7	135330081	135331086
chr7	135330081	135331086
chr7	135330081	135331086
chr7	135330081	135331086
chr7	135330081	135331086
chr7	135330081	135331086
chr7	135330081	135331086
chr7	135330081	135331086
chr7	135330081	135331086
chr7	135330081	135331086
chr7	135330081	135331086
chr7	135330081	135331086
chr7	135330081	135331087
chr7	135330081	135331087
chr7	135330081	135331087
chr7	135330081	135331087
chr7	135330081	135331087
chr7	135330081	135331087
chr7	135330081	135331087
chr7	135330081	135331087
chr7	135330081	135331087
chr7	135330081	135331087
chr7	135330081	135331087
chr7	135330081	135331087
chr7	135330081	135331087
chr7	135330081	135331087
chr7	135330081	135331087
chr7	135330081	135331087
chr7	135330081	135331087
chr7	135330081	135331087
chr7	135330081	135331087
chr7	135330081	135331087
chr7	135330081	135331087
chr7	135330081	135331087
chr7	135330081	135331087
chr7	135330081	135331088
chr7	135330081	135331088
chr7	135330081	135331088
chr7	135330081	135331088
chr7	135330081	135331088
chr7	135330081	135331088
chr7	135330081	135331088
chr7	135330081	135331088
chr7	135330081	135331088
chr7	135330081	135331088
chr7	135330081	135331088
chr7	135330081	135331088
chr7	135330081	135331088
chr7	135330081	135331088
chr7	135330081	135331088
chr7	135330081	135331088
chr7	135330081	135331088
chr7	135330081	135331088
chr7	135330081	135331088
chr7	135330081	135331088
chr7	135330081	135331089
chr7	135330081	135331089
chr7	135330081	135331089
chr7	135330081	135331089
chr7	135330081	135331089
chr7	135330081	135331089
chr7	135330081	135331089
chr7	135330081	135331089
chr7	135330081	135331089
chr7	135330081	135331089
chr7	135330081	135331089
chr7	135330081	135331089
chr7	135330081	135331089
chr7	135330081	135331089
chr7	135330081	135331089
chr7	135330081	135331089
chr7	135330081	135331089
chr7	135330081	135331089
chr7	135330081	135331089
chr7	135330081	135331089
chr7	135330081	135331089
chr7	135330081	135331089
chr7	135330081	135331089
chr7	135330081	135331089
chr7	135330081	135331089
chr7	135330081	135331089
chr7	135330081	135331089
chr7	135330081	135331090
chr7	135330081	135331090
chr7	135330081	135331090
chr7	135330081	135331090
chr7	135330081	135331090
chr7	135330081	135331090
chr7	135330081	135331090
chr7	135330081	135331090
chr7	135330081	135331090
chr7	135330081	135331090
chr7	135330081	135331090
chr7	135330081	135331090
chr7	135330081	135331090
chr7	135330081	135331090
chr7	135330081	135331090
chr7	135330081	135331090
chr7	135330081	135331090
chr7	135330081	135331090
chr7	135330081	135331090
chr7	135330081	135331090
chr7	135330081	135331091
chr7	135330081	135331091
chr7	135330081	135331091
chr7	135330081	135331091
chr7	135330081	135331091
chr7	135330081	135331091
chr7	135330081	135331091
chr7	135330081	135331091
chr7	135330081	135331091
chr7	135330081	135331091
chr7	135330081	135331091
chr7	135330081	135331091
chr7	135330081	135331091
chr7	135330081	135331091
chr7	135330081	135331091
chr7	135330081	135331091
chr7	135330081	135331091
chr7	135330081	135331091
