	mergedClusterID	GroupID	Index	POS	CHR	min	max
16577	2461_chr4	1	1	1	1	189136104	189136104
16578	2462_chr1	2	2	2	2	199570846	199571831
16579	2462_chr2	1	1	1	1	191045507	191045507
16580	2462_chr3	1	1	1	1	195503171	195503171
16581	2462_chr4	1	1	1	1	189200268	189200268
16582	2463_chr1	1	1	1	1	199619082	199619082
16583	2463_chr2	1	1	1	1	191119614	191119614
16584	2463_chr3	1	1	1	1	195630457	195630457
16585	2463_chr4	1	1	1	1	189216126	189216126
16586	2464_chr1	1	1	1	1	199658472	199658472
16587	2464_chr2	2	2	2	2	191278616	191278657
16588	2464_chr3	2	2	2	2	195675291	195675897
16589	2464_chr4	5	5	5	5	189233085	189235073
16590	2465_chr1	1	1	1	1	199741182	199741182
16591	2465_chr2	1	1	1	1	191518114	191518114
16592	2465_chr3	1	1	1	1	195691692	195691692
16593	2465_chr4	1	1	1	1	189410552	189410552
16594	2466_chr1	1	1	1	1	199979951	199979951
16595	2466_chr2	1	1	1	1	191564517	191564517
16596	2466_chr3	1	1	1	1	195710835	195710835
16597	2466_chr4	1	1	1	1	189595115	189595115
16598	2467_chr1	1	1	1	1	199985289	199985289
16599	2467_chr2	1	1	1	1	191579737	191579737
16600	2467_chr3	1	1	1	1	195814676	195814676
16601	2467_chr4	1	1	1	1	189635728	189635728
16602	2468_chr1	1	1	1	1	199993825	199993825
16603	2468_chr2	1	1	1	1	191593150	191593150
16604	2468_chr3	1	1	1	1	195826745	195826745
16605	2468_chr4	1	1	1	1	189836334	189836334
16606	2469_chr1	1	1	1	1	200071504	200071504
16607	2469_chr2	1	1	1	1	191747985	191747985
16608	2469_chr3	4	4	4	4	195897805	195897811
16609	2469_chr4	1	1	1	1	189847774	189847774
16610	246_chr1	1	1	1	1	23635372	23635372
16611	246_chr10	1	1	1	1	20366297	20366297
16612	246_chr11	1	1	1	1	21970585	21970585
16613	246_chr12	1	1	1	1	22406560	22406560
16614	246_chr13	4	4	4	4	16957575	16958267
16615	246_chr14	1	1	1	1	37895305	37895305
16616	246_chr15	1	1	1	1	39364049	39364049
16617	246_chr16	1	1	1	1	24028709	24028709
16618	246_chr17	1	1	1	1	22046470	22046470
16619	246_chr18	1	1	1	1	24091462	24091462
16620	246_chr19	1	1	1	1	29538765	29538765
16621	246_chr2	1	1	1	1	19042101	19042101
16622	246_chr20	3	3	3	3	22720344	22720347
16623	246_chr21	1	1	1	1	17718533	17718533
16624	246_chr22	1	1	1	1	31637135	31637135
16625	246_chr3	5	5	5	5	18968741	18968749
16626	246_chr4	30	30	30	30	20959568	20959733
16627	246_chr5	1	1	1	1	19738730	19738730
16628	246_chr6	1	1	1	1	21812466	21812466
16629	246_chr7	1	1	1	1	23628266	23628266
16630	246_chr8	1	1	1	1	19575019	19575019
16631	246_chr9	1	1	1	1	17328424	17328424
16632	246_chrX	1	1	1	1	37731049	37731049
16633	2470_chr1	1	1	1	1	200134282	200134282
16634	2470_chr2	1	1	1	1	191768902	191768902
16635	2470_chr3	1	1	1	1	196071409	196071409
16636	2470_chr4	1	1	1	1	189957292	189957292
16637	2471_chr1	1	1	1	1	200275758	200275758
16638	2471_chr2	1	1	1	1	191818556	191818556
16639	2471_chr3	1	1	1	1	196098263	196098263
16640	2471_chr4	14	14	14	14	190067623	190067642
16641	2472_chr1	1	1	1	1	200295592	200295592
16642	2472_chr2	1	1	1	1	191842203	191842203
16643	2472_chr3	1	1	1	1	196104088	196104088
16644	2472_chr4	1	1	1	1	190074535	190074535
16645	2473_chr1	1	1	1	1	200398878	200398878
16646	2473_chr2	1	1	1	1	192015764	192015764
16647	2473_chr3	1	1	1	1	196213825	196213825
16648	2473_chr4	1	1	1	1	190079034	190079034
16649	2474_chr1	1	1	1	1	200410998	200410998
16650	2474_chr2	1	1	1	1	192110118	192110118
16651	2474_chr3	1	1	1	1	196264243	196264243
16652	2474_chr4	4	4	4	4	190080812	190081047
16653	2475_chr1	1	1	1	1	200480982	200480982
16654	2475_chr2	1	1	1	1	192119788	192119788
16655	2475_chr3	1	1	1	1	196335890	196335890
16656	2475_chr4	2	2	2	2	190108005	190108554
16657	2476_chr1	8	8	8	8	200487870	200487876
16658	2476_chr2	1	1	1	1	192234145	192234145
16659	2476_chr3	2	2	2	2	196589449	196589450
16660	2476_chr4	1	1	1	1	190116927	190116927
16661	2477_chr1	1	1	1	1	200547754	200547754
16662	2477_chr2	1	1	1	1	192242537	192242537
16663	2477_chr3	1	1	1	1	196604546	196604546
16664	2477_chr4	1	1	1	1	190122878	190122878
16665	2478_chr1	1	1	1	1	200610750	200610750
16666	2478_chr2	1	1	1	1	192508157	192508157
16667	2478_chr3	1	1	1	1	196618485	196618485
16668	2478_chr4	105	105	105	105	190177458	190179892
16669	2479_chr1	1	1	1	1	200638464	200638464
16670	2479_chr2	1	1	1	1	192567605	192567605
16671	2479_chr3	1	1	1	1	196653772	196653772
16672	2479_chr4	5	5	5	5	190180999	190181524
16673	247_chr1	1	1	1	1	23680625	23680625
16674	247_chr10	1	1	1	1	20406888	20406888
16675	247_chr11	1	1	1	1	22046611	22046611
16676	247_chr12	1	1	1	1	22446649	22446649
16677	247_chr13	1	1	1	1	16959305	16959305
16678	247_chr14	1	1	1	1	37911391	37911391
16679	247_chr15	1	1	1	1	39417967	39417967
16680	247_chr16	3	3	3	3	24190489	24190493
16681	247_chr17	1	1	1	1	22050910	22050910
16682	247_chr18	2	2	2	2	24131022	24131022
16683	247_chr19	1	1	1	1	29684044	29684044
16684	247_chr2	1	1	1	1	19093906	19093906
16685	247_chr20	1	1	1	1	22721680	22721680
16686	247_chr21	1	1	1	1	17811788	17811788
16687	247_chr22	1	1	1	1	31653040	31653040
16688	247_chr3	1	1	1	1	19140904	19140904
16689	247_chr4	2	2	2	2	20999414	20999415
16690	247_chr5	1	1	1	1	19930977	19930977
16691	247_chr6	1	1	1	1	21821708	21821708
16692	247_chr7	1	1	1	1	23678703	23678703
16693	247_chr8	1	1	1	1	19649263	19649263
16694	247_chr9	1	1	1	1	17368122	17368122
16695	247_chrX	1	1	1	1	38011689	38011689
16696	2480_chr1	1	1	1	1	200727924	200727924
16697	2480_chr2	1	1	1	1	192642795	192642795
16698	2480_chr3	1	1	1	1	196669110	196669110
16699	2481_chr1	1	1	1	1	201014797	201014797
16700	2481_chr2	1	1	1	1	192949572	192949572
16701	2481_chr3	1	1	1	1	196691030	196691030
16702	2482_chr1	2	2	2	2	201146428	201146592
16703	2482_chr2	1	1	1	1	192986615	192986615
16704	2482_chr3	1	1	1	1	196719914	196719914
16705	2483_chr1	1	1	1	1	201382649	201382649
16706	2483_chr2	1	1	1	1	193104811	193104811
16707	2483_chr3	1	1	1	1	196730888	196730888
16708	2484_chr1	1	1	1	1	201415821	201415821
16709	2484_chr2	1	1	1	1	193293621	193293621
16710	2484_chr3	13	13	13	13	196759485	196759493
16711	2485_chr1	1	1	1	1	201455586	201455586
16712	2485_chr2	1	1	1	1	193379038	193379038
16713	2485_chr3	1	1	1	1	196773659	196773659
16714	2486_chr1	1	1	1	1	201581413	201581413
16715	2486_chr2	1	1	1	1	193416465	193416465
16716	2486_chr3	3	3	3	3	196932730	196932735
16717	2487_chr1	1	1	1	1	201929249	201929249
16718	2487_chr2	1	1	1	1	193485859	193485859
16719	2487_chr3	1	1	1	1	197045088	197045088
16720	2488_chr1	1	1	1	1	202065537	202065537
16721	2488_chr2	1	1	1	1	193536165	193536165
16722	2488_chr3	1	1	1	1	197158882	197158882
16723	2489_chr1	1	1	1	1	202174572	202174572
16724	2489_chr2	1	1	1	1	193559684	193559684
16725	2489_chr3	1	1	1	1	197260743	197260743
16726	248_chr1	1	1	1	1	23711257	23711257
16727	248_chr10	1	1	1	1	20408942	20408942
16728	248_chr11	1	1	1	1	22219689	22219689
16729	248_chr12	1	1	1	1	22482622	22482622
16730	248_chr13	1	1	1	1	16962883	16962883
16731	248_chr14	1	1	1	1	37992041	37992041
16732	248_chr15	1	1	1	1	39426783	39426783
16733	248_chr16	1	1	1	1	24230388	24230388
16734	248_chr17	1	1	1	1	22149135	22149135
16735	248_chr18	1	1	1	1	24137449	24137449
16736	248_chr19	2	2	2	2	29897879	29897885
16737	248_chr2	1	1	1	1	19256699	19256699
16738	248_chr20	12	12	12	12	22949693	22949926
16739	248_chr21	1	1	1	1	17841053	17841053
16740	248_chr22	1	1	1	1	31931573	31931573
16741	248_chr3	1	1	1	1	19163903	19163903
16742	248_chr4	1	1	1	1	21025146	21025146
16743	248_chr5	1	1	1	1	19954194	19954194
16744	248_chr6	1	1	1	1	21891915	21891915
16745	248_chr7	1	1	1	1	23703426	23703426
16746	248_chr8	10	10	10	10	19662058	19662063
16747	248_chr9	1	1	1	1	17373493	17373493
16748	248_chrX	1	1	1	1	38214223	38214223
16749	2490_chr1	1	1	1	1	202204441	202204441
16750	2490_chr2	1	1	1	1	193593626	193593626
16751	2490_chr3	1	1	1	1	197437979	197437979
16752	2491_chr1	1	1	1	1	202229976	202229976
16753	2491_chr2	1	1	1	1	193715106	193715106
16754	2491_chr3	1	1	1	1	197454905	197454905
16755	2492_chr1	1	1	1	1	202373399	202373399
16756	2492_chr2	1	1	1	1	193842833	193842833
16757	2492_chr3	1	1	1	1	197595661	197595661
16758	2493_chr1	1	1	1	1	202436215	202436215
16759	2493_chr2	1	1	1	1	193883081	193883081
16760	2493_chr3	1	1	1	1	197698834	197698834
16761	2494_chr1	1	1	1	1	202624580	202624580
16762	2494_chr2	19	19	19	19	193908591	193908608
16763	2494_chr3	1	1	1	1	197724010	197724010
16764	2495_chr1	1	1	1	1	202639350	202639350
16765	2495_chr2	1	1	1	1	193917676	193917676
16766	2495_chr3	1	1	1	1	197907953	197907953
16767	2496_chr1	1	1	1	1	202826756	202826756
16768	2496_chr2	1	1	1	1	194097884	194097884
16769	2496_chr3	1	1	1	1	197959500	197959500
16770	2497_chr1	1	1	1	1	203082381	203082381
16771	2497_chr2	1	1	1	1	194101910	194101910
16772	2497_chr3	1	1	1	1	197968034	197968034
16773	2498_chr1	1	1	1	1	203083781	203083781
16774	2498_chr2	9	9	9	9	194176603	194176612
16775	2498_chr3	1	1	1	1	198010022	198010022
16776	2499_chr1	1	1	1	1	203087439	203087439
16777	2499_chr2	1	1	1	1	194191877	194191877
16778	2499_chr3	1	1	1	1	198019369	198019369
16779	249_chr1	1	1	1	1	23821154	23821154
16780	249_chr10	1	1	1	1	20423994	20423994
16781	249_chr11	1	1	1	1	22247889	22247889
16782	249_chr12	1	1	1	1	22486570	22486570
16783	249_chr13	1	1	1	1	16965575	16965575
16784	249_chr14	1	1	1	1	38105680	38105680
16785	249_chr15	1	1	1	1	39437634	39437634
16786	249_chr16	1	1	1	1	24265275	24265275
16787	249_chr17	1	1	1	1	22155788	22155788
16788	249_chr18	1	1	1	1	24229417	24229417
16789	249_chr19	1	1	1	1	29961665	29961665
16790	249_chr2	1	1	1	1	19271550	19271550
16791	249_chr20	1	1	1	1	23073158	23073158
16792	249_chr21	1	1	1	1	17902139	17902139
16793	249_chr22	1	1	1	1	31996403	31996403
16794	249_chr3	1	1	1	1	19527004	19527004
16795	249_chr4	1	1	1	1	21072681	21072681
16796	249_chr5	1	1	1	1	20017982	20017982
16797	249_chr6	1	1	1	1	21905348	21905348
16798	249_chr7	1	1	1	1	23718176	23718176
16799	249_chr8	1	1	1	1	19703291	19703291
16800	249_chr9	1	1	1	1	17392717	17392717
16801	249_chrX	1	1	1	1	38275725	38275725
16802	24_chr1	1	1	1	1	2652340	2652340
16803	24_chr10	1	1	1	1	1774091	1774091
16804	24_chr11	1	1	1	1	3236425	3236425
16805	24_chr12	1	1	1	1	2214078	2214078
16806	24_chr13	3	3	3	3	16252800	16252987
16807	24_chr14	2	2	2	2	19267986	19268636
16808	24_chr15	1	1	1	1	19681918	19681918
16809	24_chr16	1	1	1	1	2607095	2607095
16810	24_chr17	7	7	7	7	2448739	2448783
16811	24_chr18	1	1	1	1	2786231	2786231
16812	24_chr19	1	1	1	1	3512407	3512407
16813	24_chr2	1	1	1	1	1634122	1634122
16814	24_chr20	1	1	1	1	1938620	1938620
16815	24_chr21	7	7	7	7	7258150	7258932
16816	24_chr22	2	2	2	2	11034704	11034848
16817	24_chr3	1	1	1	1	1678272	1678272
16818	24_chr4	1	1	1	1	1823827	1823827
16819	24_chr5	1	1	1	1	1931977	1931977
16820	24_chr6	1	1	1	1	2046497	2046497
16821	24_chr7	1	1	1	1	2058753	2058753
16822	24_chr8	1	1	1	1	2200778	2200778
16823	24_chr9	1	1	1	1	1548630	1548630
16824	24_chrX	1	1	1	1	1866390	1866390
16825	24_chrY	24	24	24	24	7666339	7666353
16826	2500_chr1	1	1	1	1	203131502	203131502
16827	2500_chr2	1	1	1	1	194196945	194196945
16828	2500_chr3	1	1	1	1	198151415	198151415
16829	2501_chr1	1	1	1	1	203191796	203191796
16830	2501_chr2	1	1	1	1	194260426	194260426
16831	2501_chr3	1	1	1	1	198216395	198216395
16832	2502_chr1	3	3	3	3	203214781	203214797
16833	2502_chr2	1	1	1	1	194367267	194367267
16834	2503_chr1	1	1	1	1	203318857	203318857
16835	2503_chr2	1	1	1	1	194380647	194380647
16836	2504_chr1	2	2	2	2	203322186	203322264
16837	2504_chr2	1	1	1	1	194388778	194388778
16838	2505_chr1	1	1	1	1	203437575	203437575
16839	2505_chr2	1	1	1	1	194461652	194461652
16840	2506_chr1	1	1	1	1	203491770	203491770
16841	2506_chr2	1	1	1	1	194474184	194474184
16842	2507_chr1	1	1	1	1	203534017	203534017
16843	2507_chr2	1	1	1	1	194588831	194588831
16844	2508_chr1	1	1	1	1	203576380	203576380
16845	2508_chr2	1	1	1	1	194607886	194607886
16846	2509_chr1	1	1	1	1	203638551	203638551
16847	2509_chr2	1	1	1	1	194617003	194617003
16848	250_chr1	1	1	1	1	23822992	23822992
16849	250_chr10	1	1	1	1	20568962	20568962
16850	250_chr11	1	1	1	1	22259203	22259203
16851	250_chr12	1	1	1	1	22602588	22602588
16852	250_chr13	4	4	4	4	16974751	16975017
16853	250_chr14	1	1	1	1	38132447	38132447
16854	250_chr15	1	1	1	1	39754408	39754408
16855	250_chr16	1	1	1	1	24325147	24325147
16856	250_chr17	1	1	1	1	22317947	22317947
16857	250_chr18	1	1	1	1	24264268	24264268
16858	250_chr19	9	9	9	9	29985119	29985125
16859	250_chr2	1	1	1	1	19273157	19273157
16860	250_chr20	1	1	1	1	23178265	23178265
16861	250_chr21	1	1	1	1	18051776	18051776
16862	250_chr22	1	1	1	1	32057653	32057653
16863	250_chr3	1	1	1	1	19691068	19691068
16864	250_chr4	1	1	1	1	21124029	21124029
16865	250_chr5	1	1	1	1	20140206	20140206
16866	250_chr6	1	1	1	1	22036669	22036669
16867	250_chr7	1	1	1	1	23756791	23756791
16868	250_chr8	1	1	1	1	19811031	19811031
16869	250_chr9	1	1	1	1	17455348	17455348
16870	250_chrX	1	1	1	1	38283005	38283005
16871	2510_chr1	1	1	1	1	203673137	203673137
16872	2510_chr2	1	1	1	1	194683786	194683786
16873	2511_chr1	22	22	22	22	203751859	203751889
16874	2511_chr2	1	1	1	1	194690148	194690148
16875	2512_chr1	1	1	1	1	203785492	203785492
16876	2512_chr2	1	1	1	1	194713518	194713518
16877	2513_chr1	1	1	1	1	203882650	203882650
16878	2513_chr2	1	1	1	1	194726576	194726576
16879	2514_chr1	1	1	1	1	203976686	203976686
16880	2514_chr2	1	1	1	1	194803343	194803343
16881	2515_chr1	1	1	1	1	204038848	204038848
16882	2515_chr2	1	1	1	1	194904199	194904199
16883	2516_chr1	1	1	1	1	204076670	204076670
16884	2516_chr2	1	1	1	1	195184162	195184162
16885	2517_chr1	1	1	1	1	204290036	204290036
16886	2517_chr2	1	1	1	1	195307533	195307533
16887	2518_chr1	1	1	1	1	204338232	204338232
16888	2518_chr2	1	1	1	1	195310908	195310908
16889	2519_chr1	1	1	1	1	204396355	204396355
16890	2519_chr2	1	1	1	1	195408368	195408368
16891	251_chr1	1	1	1	1	23938433	23938433
16892	251_chr10	1	1	1	1	20764637	20764637
16893	251_chr11	1	1	1	1	22270490	22270490
16894	251_chr12	1	1	1	1	22630750	22630750
16895	251_chr13	8	8	8	8	16986629	16986661
16896	251_chr14	1	1	1	1	38241487	38241487
16897	251_chr15	1	1	1	1	39795263	39795263
16898	251_chr16	1	1	1	1	24350374	24350374
16899	251_chr17	1	1	1	1	22324114	22324114
16900	251_chr18	1	1	1	1	24838151	24838151
16901	251_chr19	1	1	1	1	30051057	30051057
16902	251_chr2	1	1	1	1	19428435	19428435
16903	251_chr20	2	2	2	2	23318283	23318398
16904	251_chr21	1	1	1	1	18120424	18120424
16905	251_chr22	1	1	1	1	32152212	32152212
16906	251_chr3	1	1	1	1	19919588	19919588
16907	251_chr4	5	5	5	5	21183457	21183463
16908	251_chr5	1	1	1	1	20337936	20337936
16909	251_chr6	1	1	1	1	22127126	22127126
16910	251_chr7	8	8	8	8	23930891	23930900
16911	251_chr8	1	1	1	1	19838237	19838237
16912	251_chr9	2	2	2	2	17523739	17524340
16913	251_chrX	1	1	1	1	38331422	38331422
16914	2520_chr1	7	7	7	7	204412046	204412051
16915	2520_chr2	1	1	1	1	195759368	195759368
16916	2521_chr1	1	1	1	1	204593455	204593455
16917	2521_chr2	1	1	1	1	195808901	195808901
16918	2522_chr1	1	1	1	1	204616843	204616843
16919	2522_chr2	1	1	1	1	195831349	195831349
16920	2523_chr1	1	1	1	1	204687710	204687710
16921	2523_chr2	1	1	1	1	196044821	196044821
16922	2524_chr1	1	1	1	1	204951026	204951026
16923	2524_chr2	1	1	1	1	196080646	196080646
16924	2525_chr1	1	1	1	1	205129718	205129718
16925	2525_chr2	1	1	1	1	196321576	196321576
16926	2526_chr1	1	1	1	1	205178734	205178734
16927	2526_chr2	1	1	1	1	196578495	196578495
16928	2527_chr1	3	3	3	3	205207757	205207760
16929	2527_chr2	1	1	1	1	196657233	196657233
16930	2528_chr1	9	9	9	9	205232934	205232957
16931	2528_chr2	1	1	1	1	196658324	196658324
16932	2529_chr1	1	1	1	1	205243159	205243159
16933	2529_chr2	1	1	1	1	196741558	196741558
16934	252_chr1	1	1	1	1	24124837	24124837
16935	252_chr10	1	1	1	1	20921607	20921607
16936	252_chr11	1	1	1	1	22469260	22469260
16937	252_chr12	10	10	10	10	22774630	22774646
16938	252_chr13	1	1	1	1	16987735	16987735
16939	252_chr14	1	1	1	1	38286555	38286555
16940	252_chr15	25	25	25	25	40077727	40077746
16941	252_chr16	1	1	1	1	24378496	24378496
16942	252_chr17	9	9	9	9	22326393	22326410
16943	252_chr18	1	1	1	1	24943731	24943731
16944	252_chr19	1	1	1	1	30103901	30103901
16945	252_chr2	1	1	1	1	19437560	19437560
16946	252_chr20	1	1	1	1	23377484	23377484
16947	252_chr21	1	1	1	1	18149117	18149117
16948	252_chr22	1	1	1	1	32162046	32162046
16949	252_chr3	1	1	1	1	20285716	20285716
16950	252_chr4	1	1	1	1	21347480	21347480
16951	252_chr5	1	1	1	1	20340591	20340591
16952	252_chr6	1	1	1	1	22144021	22144021
16953	252_chr7	1	1	1	1	23997874	23997874
16954	252_chr8	1	1	1	1	20013134	20013134
16955	252_chr9	1	1	1	1	17591865	17591865
16956	252_chrX	1	1	1	1	38546522	38546522
16957	2530_chr1	1	1	1	1	205327938	205327938
16958	2530_chr2	1	1	1	1	196759573	196759573
16959	2531_chr1	1	1	1	1	205345986	205345986
16960	2531_chr2	1	1	1	1	196945709	196945709
16961	2532_chr1	1	1	1	1	205654425	205654425
16962	2532_chr2	1	1	1	1	197175855	197175855
16963	2533_chr1	1	1	1	1	205804801	205804801
16964	2533_chr2	1	1	1	1	197339023	197339023
16965	2534_chr1	1	1	1	1	205838711	205838711
16966	2534_chr2	1	1	1	1	197556505	197556505
16967	2535_chr1	1	1	1	1	205852019	205852019
16968	2535_chr2	1	1	1	1	197568657	197568657
16969	2536_chr1	2	2	2	2	205906585	205907377
16970	2536_chr2	1	1	1	1	197598409	197598409
16971	2537_chr1	1	1	1	1	205946656	205946656
16972	2537_chr2	1	1	1	1	197642085	197642085
16973	2538_chr1	1	1	1	1	206035338	206035338
16974	2538_chr2	1	1	1	1	197666263	197666263
16975	2539_chr1	1	1	1	1	206100581	206100581
16976	2539_chr2	5	5	5	5	197675586	197675591
16977	253_chr1	1	1	1	1	24269244	24269244
16978	253_chr10	1	1	1	1	21067206	21067206
16979	253_chr11	1	1	1	1	22554383	22554383
16980	253_chr12	1	1	1	1	22882770	22882770
16981	253_chr13	1	1	1	1	16991952	16991952
16982	253_chr14	1	1	1	1	38385457	38385457
16983	253_chr15	1	1	1	1	40134087	40134087
16984	253_chr16	2	2	2	2	24446193	24446194
16985	253_chr17	453	453	453	453	22519353	22532169
16986	253_chr18	15	15	15	15	24957330	24957351
16987	253_chr19	4	4	4	4	30379777	30379903
16988	253_chr2	1	1	1	1	19683416	19683416
16989	253_chr20	1	1	1	1	23486565	23486565
16990	253_chr21	1	1	1	1	18179470	18179470
16991	253_chr22	1	1	1	1	32174856	32174856
16992	253_chr3	1	1	1	1	20427614	20427614
16993	253_chr4	1	1	1	1	21357665	21357665
16994	253_chr5	1	1	1	1	20412910	20412910
16995	253_chr6	1	1	1	1	22175355	22175355
16996	253_chr7	1	1	1	1	24029161	24029161
16997	253_chr8	1	1	1	1	20088040	20088040
16998	253_chr9	1	1	1	1	17592971	17592971
16999	253_chrX	1	1	1	1	38823320	38823320
17000	2540_chr1	1	1	1	1	206282270	206282270
17001	2540_chr2	28	28	28	28	197697960	197698260
17002	2541_chr1	1	1	1	1	206314096	206314096
17003	2541_chr2	1	1	1	1	197857102	197857102
17004	2542_chr1	1	1	1	1	206319985	206319985
17005	2542_chr2	1	1	1	1	197910482	197910482
17006	2543_chr1	1	1	1	1	206360396	206360396
17007	2543_chr2	1	1	1	1	197942374	197942374
17008	2544_chr1	1	1	1	1	206419146	206419146
17009	2544_chr2	1	1	1	1	197950951	197950951
17010	2545_chr1	1	1	1	1	206457466	206457466
17011	2545_chr2	1	1	1	1	197986193	197986193
17012	2546_chr1	1	1	1	1	206619987	206619987
17013	2546_chr2	1	1	1	1	198067429	198067429
17014	2547_chr1	1	1	1	1	206683290	206683290
17015	2547_chr2	1	1	1	1	198124256	198124256
17016	2548_chr1	1	1	1	1	206724940	206724940
17017	2548_chr2	1	1	1	1	198155754	198155754
17018	2549_chr1	1	1	1	1	206839700	206839700
17019	2549_chr2	1	1	1	1	198173703	198173703
17020	254_chr1	1	1	1	1	24501204	24501204
17021	254_chr10	1	1	1	1	21153242	21153242
17022	254_chr11	1	1	1	1	22555584	22555584
17023	254_chr12	1	1	1	1	22933612	22933612
17024	254_chr13	4	4	4	4	16994523	16994897
17025	254_chr14	1	1	1	1	38438161	38438161
17026	254_chr15	1	1	1	1	40194906	40194906
17027	254_chr16	1	1	1	1	24485686	24485686
17028	254_chr17	1	1	1	1	22537853	22537853
17029	254_chr18	1	1	1	1	25035031	25035031
17030	254_chr19	1	1	1	1	30404399	30404399
17031	254_chr2	1	1	1	1	19748390	19748390
17032	254_chr20	1	1	1	1	23593688	23593688
17033	254_chr21	1	1	1	1	18349215	18349215
17034	254_chr22	1	1	1	1	32214660	32214660
17035	254_chr3	1	1	1	1	20456727	20456727
17036	254_chr4	1	1	1	1	21380879	21380879
17037	254_chr5	1	1	1	1	20445856	20445856
17038	254_chr6	1	1	1	1	22178074	22178074
17039	254_chr7	1	1	1	1	24048423	24048423
17040	254_chr8	1	1	1	1	20326560	20326560
17041	254_chr9	1	1	1	1	17683517	17683517
17042	254_chrX	1	1	1	1	39319976	39319976
17043	2550_chr1	17	17	17	17	206907080	206907089
17044	2550_chr2	1	1	1	1	198559692	198559692
17045	2551_chr1	1	1	1	1	206909531	206909531
17046	2551_chr2	1	1	1	1	198700933	198700933
17047	2552_chr1	1	1	1	1	207274988	207274988
17048	2552_chr2	1	1	1	1	198750018	198750018
17049	2553_chr1	1	1	1	1	207321545	207321545
17050	2553_chr2	1	1	1	1	198910362	198910362
17051	2554_chr1	1	1	1	1	207446387	207446387
17052	2554_chr2	1	1	1	1	199194307	199194307
17053	2555_chr1	1	1	1	1	207461014	207461014
17054	2555_chr2	1	1	1	1	199205956	199205956
17055	2556_chr1	9	9	9	9	207520950	207520955
17056	2556_chr2	1	1	1	1	199277885	199277885
17057	2557_chr1	1	1	1	1	207683824	207683824
17058	2557_chr2	1	1	1	1	199392544	199392544
17059	2558_chr1	1	1	1	1	207813065	207813065
17060	2558_chr2	1	1	1	1	199614645	199614645
17061	2559_chr1	1	1	1	1	207894202	207894202
17062	2559_chr2	21	21	21	21	199701294	199701313
17063	255_chr1	1	1	1	1	24535322	24535322
17064	255_chr10	1	1	1	1	21172081	21172081
17065	255_chr11	1	1	1	1	22577991	22577991
17066	255_chr12	1	1	1	1	22957809	22957809
17067	255_chr13	2	2	2	2	16997275	16998265
17068	255_chr14	66	66	66	66	38655312	38655836
17069	255_chr15	1	1	1	1	40299875	40299875
17070	255_chr16	1	1	1	1	24506067	24506067
17071	255_chr17	1	1	1	1	22621261	22621261
17072	255_chr18	1	1	1	1	25062745	25062745
17073	255_chr19	1	1	1	1	30467272	30467272
17074	255_chr2	1	1	1	1	19821303	19821303
17075	255_chr20	1	1	1	1	23633778	23633778
17076	255_chr21	1	1	1	1	18368746	18368746
17077	255_chr22	1	1	1	1	32328962	32328962
17078	255_chr3	1	1	1	1	20530725	20530725
17079	255_chr4	1	1	1	1	21459224	21459224
