mergedClusterID	CHR	chr_order	min	max	mid_pos	x	POS
2605_chr2	chr2	2	203305272	203305272	203305272.0	452251597.0	1
2606_chr1	chr1	1	211081351	211081351	211081351.0	211081351.0	1
2606_chr2	chr2	2	203384276	203384319	203384297.5	452330622.5	6
2607_chr1	chr1	1	211091016	211091016	211091016.0	211091016.0	1
2607_chr2	chr2	2	203451587	203451587	203451587.0	452397912.0	1
2608_chr1	chr1	1	211112329	211112329	211112329.0	211112329.0	1
2608_chr2	chr2	2	203589687	203589687	203589687.0	452536012.0	1
2609_chr1	chr1	1	211222810	211222810	211222810.0	211222810.0	1
2609_chr2	chr2	2	203676468	203676468	203676468.0	452622793.0	1
260_chr1	chr1	1	24942494	24942494	24942494.0	24942494.0	1
260_chr10	chr10	10	21391720	21391720	21391720.0	1695419093.0	1
260_chr11	chr11	11	22877853	22877853	22877853.0	1830692557.0	1
260_chr12	chr12	12	23236973	23236973	23236973.0	1966058132.0	1
260_chr13	chr13	13	17017481	17020505	17018993.0	2093105305.0	21
260_chr14	chr14	14	39202181	39202181	39202181.0	2229642672.0	1
260_chr15	chr15	15	40685853	40685853	40685853.0	2337903410.0	1
260_chr16	chr16	16	25667850	25667850	25667850.0	2424859505.0	1
260_chr17	chr17	17	22906866	22906866	22906866.0	2512288443.0	1
260_chr18	chr18	18	25385487	25385487	25385487.0	2597842542.0	1
260_chr19	chr19	19	30623016	30623016	30623016.0	2683343157.0	1
260_chr2	chr2	2	20144149	20144149	20144149.0	269090474.0	1
260_chr20	chr20	20	24177377	24177377	24177377.0	2735502416.0	1
260_chr21	chr21	21	18867833	18867833	18867833.0	2794333454.0	1
260_chr22	chr22	22	32656532	32656532	32656532.0	2854578554.0	1
260_chr3	chr3	3	21008757	21008757	21008757.0	511978272.0	1
260_chr4	chr4	4	21821906	21821906	21821906.0	711007816.0	1
260_chr5	chr5	5	20737651	20737651	20737651.0	900105085.0	1
260_chr6	chr6	6	22593271	22593271	22593271.0	1083428481.0	1
260_chr7	chr7	7	24883997	24883997	24883997.0	1256414598.0	1
260_chr8	chr8	8	20946032	20946032	20946032.0	1411720334.0	1
260_chr9	chr9	9	18573854	18573854	18573854.0	1554369910.0	1
260_chrX	chrX	23	40274058	40274058	40274058.0	2913004033.0	1
2610_chr1	chr1	1	211308659	211308663	211308661.0	211308661.0	3
2610_chr2	chr2	2	203791574	203791574	203791574.0	452737899.0	1
2611_chr1	chr1	1	211348996	211348996	211348996.0	211348996.0	1
2611_chr2	chr2	2	203796014	203796014	203796014.0	452742339.0	1
2612_chr1	chr1	1	211361260	211361260	211361260.0	211361260.0	1
2612_chr2	chr2	2	203810923	203810923	203810923.0	452757248.0	1
2613_chr1	chr1	1	211438012	211438012	211438012.0	211438012.0	1
2613_chr2	chr2	2	203827582	203827582	203827582.0	452773907.0	1
2614_chr1	chr1	1	211544394	211544394	211544394.0	211544394.0	1
2614_chr2	chr2	2	204124200	204124200	204124200.0	453070525.0	1
2615_chr1	chr1	1	211606556	211606556	211606556.0	211606556.0	1
2615_chr2	chr2	2	204147888	204147888	204147888.0	453094213.0	1
2616_chr1	chr1	1	211746223	211746223	211746223.0	211746223.0	1
2616_chr2	chr2	2	204203112	204203112	204203112.0	453149437.0	1
2617_chr1	chr1	1	211791747	211791749	211791748.0	211791748.0	2
2617_chr2	chr2	2	204281175	204281175	204281175.0	453227500.0	1
2618_chr1	chr1	1	211862521	211862524	211862522.5	211862522.5	5
2618_chr2	chr2	2	204298608	204298608	204298608.0	453244933.0	1
2619_chr1	chr1	1	211959251	211959251	211959251.0	211959251.0	1
2619_chr2	chr2	2	204391731	204392072	204391901.5	453338226.5	2
261_chr1	chr1	1	25527614	25527614	25527614.0	25527614.0	1
261_chr10	chr10	10	21508314	21508314	21508314.0	1695535687.0	1
261_chr11	chr11	11	22899539	22899577	22899558.0	1830714262.0	2
261_chr12	chr12	12	23238453	23238453	23238453.0	1966059612.0	1
261_chr13	chr13	13	17022105	17022105	17022105.0	2093108417.0	1
261_chr14	chr14	14	39213972	39213972	39213972.0	2229654463.0	1
261_chr15	chr15	15	40756754	40756754	40756754.0	2337974311.0	1
261_chr16	chr16	16	25715694	25715694	25715694.0	2424907349.0	1
261_chr17	chr17	17	22970862	22970862	22970862.0	2512352439.0	1
261_chr18	chr18	18	25616934	25616934	25616934.0	2598073989.0	1
261_chr19	chr19	19	30681045	30681045	30681045.0	2683401186.0	1
261_chr2	chr2	2	20168364	20168364	20168364.0	269114689.0	1
261_chr20	chr20	20	24183972	24183972	24183972.0	2735509011.0	1
261_chr21	chr21	21	19017660	19017660	19017660.0	2794483281.0	1
261_chr22	chr22	22	32680475	32680475	32680475.0	2854602497.0	1
261_chr3	chr3	3	21141074	21141074	21141074.0	512110589.0	1
261_chr4	chr4	4	21921366	21921366	21921366.0	711107276.0	1
261_chr5	chr5	5	20783494	20783494	20783494.0	900150928.0	1
261_chr6	chr6	6	22840504	22840504	22840504.0	1083675714.0	1
261_chr7	chr7	7	24886291	24886291	24886291.0	1256416892.0	1
261_chr8	chr8	8	20998120	20998120	20998120.0	1411772422.0	1
261_chr9	chr9	9	18636832	18636832	18636832.0	1554432888.0	1
261_chrX	chrX	23	40330684	40330690	40330687.0	2913060662.0	2
2620_chr1	chr1	1	212091439	212091439	212091439.0	212091439.0	1
2620_chr2	chr2	2	204427868	204427868	204427868.0	453374193.0	1
2621_chr1	chr1	1	212114336	212114336	212114336.0	212114336.0	1
2621_chr2	chr2	2	204474721	204474721	204474721.0	453421046.0	1
2622_chr1	chr1	1	212666371	212666371	212666371.0	212666371.0	1
2622_chr2	chr2	2	204683579	204683579	204683579.0	453629904.0	1
2623_chr1	chr1	1	212820309	212820309	212820309.0	212820309.0	1
2623_chr2	chr2	2	204711810	204711810	204711810.0	453658135.0	1
2624_chr1	chr1	1	212824622	212824622	212824622.0	212824622.0	1
2624_chr2	chr2	2	204736606	204736606	204736606.0	453682931.0	1
2625_chr1	chr1	1	212862287	212862287	212862287.0	212862287.0	1
2625_chr2	chr2	2	204812232	204812232	204812232.0	453758557.0	1
2626_chr1	chr1	1	212865968	212865969	212865968.5	212865968.5	3
2626_chr2	chr2	2	204814003	204814003	204814003.0	453760328.0	1
2627_chr1	chr1	1	213401210	213401210	213401210.0	213401210.0	1
2627_chr2	chr2	2	204842278	204842278	204842278.0	453788603.0	1
2628_chr1	chr1	1	213432761	213432761	213432761.0	213432761.0	1
2628_chr2	chr2	2	205252839	205252839	205252839.0	454199164.0	1
2629_chr1	chr1	1	213442884	213443061	213442972.5	213442972.5	2
2629_chr2	chr2	2	205289753	205289753	205289753.0	454236078.0	1
262_chr1	chr1	1	25885839	25886125	25885982.0	25885982.0	2
262_chr10	chr10	10	21522260	21522268	21522264.0	1695549637.0	15
262_chr11	chr11	11	22908217	22908217	22908217.0	1830722921.0	1
262_chr12	chr12	12	23279635	23279635	23279635.0	1966100794.0	1
262_chr13	chr13	13	17025058	17026266	17025662.0	2093111974.0	5
262_chr14	chr14	14	39264194	39264194	39264194.0	2229704685.0	1
262_chr15	chr15	15	40780319	40780319	40780319.0	2337997876.0	1
262_chr16	chr16	16	25720831	25720831	25720831.0	2424912486.0	1
262_chr17	chr17	17	22977586	22977619	22977602.5	2512359179.5	7
262_chr18	chr18	18	25635249	25635249	25635249.0	2598092304.0	1
262_chr19	chr19	19	30767612	30767612	30767612.0	2683487753.0	1
262_chr2	chr2	2	20184253	20184253	20184253.0	269130578.0	1
262_chr20	chr20	20	24273517	24273517	24273517.0	2735598556.0	1
262_chr21	chr21	21	19072956	19072956	19072956.0	2794538577.0	1
262_chr22	chr22	22	32927638	32927638	32927638.0	2854849660.0	1
262_chr3	chr3	3	21182114	21182114	21182114.0	512151629.0	1
262_chr4	chr4	4	22098304	22098304	22098304.0	711284214.0	1
262_chr5	chr5	5	20803304	20803304	20803304.0	900170738.0	1
262_chr6	chr6	6	22885391	22885391	22885391.0	1083720601.0	1
262_chr7	chr7	7	24894606	24894606	24894606.0	1256425207.0	1
262_chr8	chr8	8	21004073	21004073	21004073.0	1411778375.0	1
262_chr9	chr9	9	18691986	18691986	18691986.0	1554488042.0	1
262_chrX	chrX	23	40355380	40355384	40355382.0	2913085357.0	5
2630_chr1	chr1	1	213462647	213462647	213462647.0	213462647.0	1
2630_chr2	chr2	2	205330258	205330258	205330258.0	454276583.0	1
2631_chr1	chr1	1	213566433	213566445	213566439.0	213566439.0	4
2631_chr2	chr2	2	205349134	205349134	205349134.0	454295459.0	1
2632_chr1	chr1	1	213698339	213698339	213698339.0	213698339.0	1
2632_chr2	chr2	2	205424697	205424697	205424697.0	454371022.0	1
2633_chr1	chr1	1	213731123	213731123	213731123.0	213731123.0	1
2633_chr2	chr2	2	205431403	205431403	205431403.0	454377728.0	1
2634_chr1	chr1	1	213810352	213810352	213810352.0	213810352.0	1
2634_chr2	chr2	2	205504565	205504565	205504565.0	454450890.0	1
2635_chr1	chr1	1	213897632	213897632	213897632.0	213897632.0	1
2635_chr2	chr2	2	205588666	205588666	205588666.0	454534991.0	1
2636_chr1	chr1	1	213906101	213906101	213906101.0	213906101.0	1
2636_chr2	chr2	2	205593431	205593431	205593431.0	454539756.0	1
2637_chr1	chr1	1	214012841	214012841	214012841.0	214012841.0	1
2637_chr2	chr2	2	205615082	205615082	205615082.0	454561407.0	1
2638_chr1	chr1	1	214076688	214076690	214076689.0	214076689.0	2
2638_chr2	chr2	2	205680500	205680500	205680500.0	454626825.0	1
2639_chr1	chr1	1	214179721	214179721	214179721.0	214179721.0	1
2639_chr2	chr2	2	205791293	205791293	205791293.0	454737618.0	1
263_chr1	chr1	1	26165404	26165404	26165404.0	26165404.0	1
263_chr10	chr10	10	21990513	21990513	21990513.0	1696017886.0	1
263_chr11	chr11	11	22998509	22998509	22998509.0	1830813213.0	1
263_chr12	chr12	12	23298225	23298225	23298225.0	1966119384.0	1
263_chr13	chr13	13	17027487	17027521	17027504.0	2093113816.0	6
263_chr14	chr14	14	39301572	39301572	39301572.0	2229742063.0	1
263_chr15	chr15	15	40993564	40993564	40993564.0	2338211121.0	1
263_chr16	chr16	16	25757678	25758132	25757905.0	2424949560.0	36
263_chr17	chr17	17	23016237	23016405	23016321.0	2512397898.0	15
263_chr18	chr18	18	26362370	26362725	26362547.5	2598819602.5	2
263_chr19	chr19	19	30786137	30786137	30786137.0	2683506278.0	1
263_chr2	chr2	2	20315838	20315838	20315838.0	269262163.0	1
263_chr20	chr20	20	24488939	24488939	24488939.0	2735813978.0	1
263_chr21	chr21	21	19137904	19137904	19137904.0	2794603525.0	1
263_chr22	chr22	22	32967110	32967110	32967110.0	2854889132.0	1
263_chr3	chr3	3	21277496	21277496	21277496.0	512247011.0	1
263_chr4	chr4	4	22295283	22295283	22295283.0	711481193.0	1
263_chr5	chr5	5	21038768	21038768	21038768.0	900406202.0	1
263_chr6	chr6	6	22897124	22897124	22897124.0	1083732334.0	1
263_chr7	chr7	7	24925533	24925533	24925533.0	1256456134.0	1
263_chr8	chr8	8	21218658	21218658	21218658.0	1411992960.0	1
263_chr9	chr9	9	18726473	18726473	18726473.0	1554522529.0	1
263_chrX	chrX	23	40814343	40814343	40814343.0	2913544318.0	1
2640_chr1	chr1	1	214284244	214284244	214284244.0	214284244.0	1
2640_chr2	chr2	2	205802021	205802021	205802021.0	454748346.0	1
2641_chr1	chr1	1	214383490	214383490	214383490.0	214383490.0	1
2641_chr2	chr2	2	205825569	205825569	205825569.0	454771894.0	1
2642_chr1	chr1	1	214408937	214408937	214408937.0	214408937.0	1
2642_chr2	chr2	2	205861221	205861221	205861221.0	454807546.0	1
2643_chr1	chr1	1	214467537	214467537	214467537.0	214467537.0	1
2643_chr2	chr2	2	205991257	205991257	205991257.0	454937582.0	1
2644_chr1	chr1	1	214663396	214663396	214663396.0	214663396.0	1
2644_chr2	chr2	2	206071254	206071266	206071260.0	455017585.0	16
2645_chr1	chr1	1	214966382	214966382	214966382.0	214966382.0	1
2645_chr2	chr2	2	206192639	206192639	206192639.0	455138964.0	1
2646_chr1	chr1	1	215080814	215080814	215080814.0	215080814.0	1
2646_chr2	chr2	2	206373418	206373418	206373418.0	455319743.0	1
2647_chr1	chr1	1	215203217	215203217	215203217.0	215203217.0	1
2647_chr2	chr2	2	206426323	206426323	206426323.0	455372648.0	1
2648_chr1	chr1	1	215271112	215271112	215271112.0	215271112.0	1
2648_chr2	chr2	2	206448127	206448127	206448127.0	455394452.0	1
2649_chr1	chr1	1	215286274	215286274	215286274.0	215286274.0	1
2649_chr2	chr2	2	206787450	206787450	206787450.0	455733775.0	1
264_chr1	chr1	1	26173857	26173857	26173857.0	26173857.0	1
264_chr10	chr10	10	22132112	22132112	22132112.0	1696159485.0	1
264_chr11	chr11	11	23092051	23092051	23092051.0	1830906755.0	1
264_chr12	chr12	12	23372376	23372376	23372376.0	1966193535.0	1
264_chr13	chr13	13	17028895	17028895	17028895.0	2093115207.0	1
264_chr14	chr14	14	39344408	39344408	39344408.0	2229784899.0	1
264_chr15	chr15	15	41099237	41099242	41099239.5	2338316796.5	5
264_chr16	chr16	16	25871411	25871411	25871411.0	2425063066.0	1
264_chr17	chr17	17	23068873	23068873	23068873.0	2512450450.0	1
264_chr18	chr18	18	26393415	26393421	26393418.0	2598850473.0	7
264_chr19	chr19	19	30826597	30826597	30826597.0	2683546738.0	1
264_chr2	chr2	2	20480800	20481037	20480918.5	269427243.5	2
264_chr20	chr20	20	24736043	24736043	24736043.0	2736061082.0	1
264_chr21	chr21	21	19168322	19168322	19168322.0	2794633943.0	1
264_chr22	chr22	22	33294140	33294140	33294140.0	2855216162.0	1
264_chr3	chr3	3	21335794	21335794	21335794.0	512305309.0	1
264_chr4	chr4	4	22298705	22298705	22298705.0	711484615.0	1
264_chr5	chr5	5	21051807	21051807	21051807.0	900419241.0	1
264_chr6	chr6	6	22920576	22920576	22920576.0	1083755786.0	1
264_chr7	chr7	7	24970252	24970252	24970252.0	1256500853.0	1
264_chr8	chr8	8	21483888	21483896	21483892.0	1412258194.0	5
264_chr9	chr9	9	18811013	18811013	18811013.0	1554607069.0	1
264_chrX	chrX	23	40829892	40829892	40829892.0	2913559867.0	1
2650_chr1	chr1	1	215312877	215312877	215312877.0	215312877.0	1
2650_chr2	chr2	2	206983870	206983870	206983870.0	455930195.0	1
2651_chr1	chr1	1	215388856	215388856	215388856.0	215388856.0	1
2651_chr2	chr2	2	207313872	207313872	207313872.0	456260197.0	1
2652_chr1	chr1	1	215481267	215481267	215481267.0	215481267.0	1
2652_chr2	chr2	2	207447549	207447549	207447549.0	456393874.0	1
2653_chr1	chr1	1	215701880	215701880	215701880.0	215701880.0	1
2653_chr2	chr2	2	207614755	207614755	207614755.0	456561080.0	1
2654_chr1	chr1	1	215772456	215772456	215772456.0	215772456.0	1
2654_chr2	chr2	2	207729249	207729253	207729251.0	456675576.0	7
2655_chr1	chr1	1	215813058	215813058	215813058.0	215813058.0	1
2655_chr2	chr2	2	207781919	207781919	207781919.0	456728244.0	1
2656_chr1	chr1	1	215840028	215840028	215840028.0	215840028.0	1
2656_chr2	chr2	2	207784602	207784602	207784602.0	456730927.0	1
2657_chr1	chr1	1	215857761	215857761	215857761.0	215857761.0	1
2657_chr2	chr2	2	207792280	207792901	207792590.5	456738915.5	3
2658_chr1	chr1	1	215908120	215908120	215908120.0	215908120.0	1
2658_chr2	chr2	2	207878820	207878820	207878820.0	456825145.0	1
2659_chr1	chr1	1	216143965	216143965	216143965.0	216143965.0	1
2659_chr2	chr2	2	207880763	207880774	207880768.5	456827093.5	7
265_chr1	chr1	1	26208314	26208314	26208314.0	26208314.0	1
265_chr10	chr10	10	22187629	22187629	22187629.0	1696215002.0	1
265_chr11	chr11	11	23220888	23220888	23220888.0	1831035592.0	1
265_chr12	chr12	12	23401992	23401992	23401992.0	1966223151.0	1
265_chr13	chr13	13	17030292	17030382	17030337.0	2093116649.0	7
265_chr14	chr14	14	39363442	39363442	39363442.0	2229803933.0	1
265_chr15	chr15	15	41426682	41426691	41426686.5	2338644243.5	16
265_chr16	chr16	16	26066263	26066263	26066263.0	2425257918.0	1
265_chr17	chr17	17	23153342	23153342	23153342.0	2512534919.0	1
265_chr18	chr18	18	26405764	26405764	26405764.0	2598862819.0	1
265_chr19	chr19	19	30928577	30928577	30928577.0	2683648718.0	1
265_chr2	chr2	2	20539936	20539936	20539936.0	269486261.0	1
265_chr20	chr20	20	24784487	24784487	24784487.0	2736109526.0	1
265_chr21	chr21	21	19201182	19201182	19201182.0	2794666803.0	1
265_chr22	chr22	22	33366931	33366931	33366931.0	2855288953.0	1
265_chr3	chr3	3	21359810	21359810	21359810.0	512329325.0	1
265_chr4	chr4	4	22409475	22409475	22409475.0	711595385.0	1
265_chr5	chr5	5	21119794	21119794	21119794.0	900487228.0	1
265_chr6	chr6	6	22970993	22970993	22970993.0	1083806203.0	1
265_chr7	chr7	7	25438064	25438064	25438064.0	1256968665.0	1
265_chr8	chr8	8	21580158	21580158	21580158.0	1412354460.0	1
265_chr9	chr9	9	18885318	18885318	18885318.0	1554681374.0	1
265_chrX	chrX	23	40915502	40915502	40915502.0	2913645477.0	1
2660_chr1	chr1	1	216154647	216154647	216154647.0	216154647.0	1
2660_chr2	chr2	2	207921541	207921541	207921541.0	456867866.0	1
2661_chr1	chr1	1	216200427	216200427	216200427.0	216200427.0	1
2661_chr2	chr2	2	207924512	207924512	207924512.0	456870837.0	1
2662_chr1	chr1	1	216285116	216285116	216285116.0	216285116.0	1
2662_chr2	chr2	2	207980490	207980490	207980490.0	456926815.0	1
2663_chr1	chr1	1	216328404	216328404	216328404.0	216328404.0	1
2663_chr2	chr2	2	208220662	208220662	208220662.0	457166987.0	1
2664_chr1	chr1	1	216483942	216483942	216483942.0	216483942.0	1
2664_chr2	chr2	2	208312447	208312447	208312447.0	457258772.0	1
2665_chr1	chr1	1	216514239	216514239	216514239.0	216514239.0	1
2665_chr2	chr2	2	208328856	208328856	208328856.0	457275181.0	1
2666_chr1	chr1	1	216630053	216630053	216630053.0	216630053.0	1
2666_chr2	chr2	2	208597478	208597478	208597478.0	457543803.0	1
2667_chr1	chr1	1	216698611	216698611	216698611.0	216698611.0	1
2667_chr2	chr2	2	208701557	208701557	208701557.0	457647882.0	1
2668_chr1	chr1	1	216786104	216786104	216786104.0	216786104.0	1
2668_chr2	chr2	2	208709415	208709415	208709415.0	457655740.0	1
2669_chr1	chr1	1	216877885	216877885	216877885.0	216877885.0	1
2669_chr2	chr2	2	208724378	208724378	208724378.0	457670703.0	1
266_chr1	chr1	1	26333000	26333008	26333004.0	26333004.0	8
266_chr10	chr10	10	22195375	22195375	22195375.0	1696222748.0	1
266_chr11	chr11	11	23276345	23276345	23276345.0	1831091049.0	1
266_chr12	chr12	12	23456584	23456584	23456584.0	1966277743.0	1
266_chr13	chr13	13	17031655	17033132	17032393.5	2093118705.5	7
266_chr14	chr14	14	39433345	39433345	39433345.0	2229873836.0	1
266_chr15	chr15	15	41614692	41614692	41614692.0	2338832249.0	1
266_chr16	chr16	16	26124753	26124753	26124753.0	2425316408.0	1
266_chr17	chr17	17	23190281	23190281	23190281.0	2512571858.0	1
266_chr18	chr18	18	26444779	26444779	26444779.0	2598901834.0	1
266_chr19	chr19	19	31058217	31058217	31058217.0	2683778358.0	1
266_chr2	chr2	2	20547445	20547445	20547445.0	269493770.0	1
266_chr20	chr20	20	24796328	24796328	24796328.0	2736121367.0	1
266_chr21	chr21	21	19301439	19301439	19301439.0	2794767060.0	1
266_chr22	chr22	22	33701932	33701932	33701932.0	2855623954.0	1
266_chr3	chr3	3	21505407	21505407	21505407.0	512474922.0	1
266_chr4	chr4	4	22582500	22582500	22582500.0	711768410.0	1
266_chr5	chr5	5	21147413	21147413	21147413.0	900514847.0	1
266_chr6	chr6	6	23030032	23030036	23030034.0	1083865244.0	10
266_chr7	chr7	7	25626125	25626125	25626125.0	1257156726.0	1
266_chr8	chr8	8	21597224	21597224	21597224.0	1412371526.0	1
266_chr9	chr9	9	18937171	18937171	18937171.0	1554733227.0	1
266_chrX	chrX	23	40931980	40931980	40931980.0	2913661955.0	1
2670_chr1	chr1	1	216916831	216916831	216916831.0	216916831.0	1
2670_chr2	chr2	2	208836265	208836265	208836265.0	457782590.0	1
2671_chr1	chr1	1	216984744	216984744	216984744.0	216984744.0	1
2671_chr2	chr2	2	208957607	208957607	208957607.0	457903932.0	1
2672_chr1	chr1	1	217002721	217002721	217002721.0	217002721.0	1
2672_chr2	chr2	2	209047502	209047502	209047502.0	457993827.0	1
2673_chr1	chr1	1	217017971	217017971	217017971.0	217017971.0	1
2673_chr2	chr2	2	209160281	209160281	209160281.0	458106606.0	1
2674_chr1	chr1	1	217039356	217039356	217039356.0	217039356.0	1
2674_chr2	chr2	2	209254730	209254730	209254730.0	458201055.0	1
2675_chr1	chr1	1	217044705	217044705	217044705.0	217044705.0	1
2675_chr2	chr2	2	209374429	209374429	209374429.0	458320754.0	1
2676_chr1	chr1	1	217190761	217190761	217190761.0	217190761.0	1
2676_chr2	chr2	2	209411210	209411210	209411210.0	458357535.0	1
2677_chr1	chr1	1	217211692	217211692	217211692.0	217211692.0	1
2677_chr2	chr2	2	209441456	209441456	209441456.0	458387781.0	1
2678_chr1	chr1	1	217232957	217232957	217232957.0	217232957.0	1
2678_chr2	chr2	2	209467745	209467745	209467745.0	458414070.0	1
2679_chr1	chr1	1	217258601	217258601	217258601.0	217258601.0	1
2679_chr2	chr2	2	209491126	209491126	209491126.0	458437451.0	1
267_chr1	chr1	1	26347625	26347625	26347625.0	26347625.0	1
267_chr10	chr10	10	22272256	22272256	22272256.0	1696299629.0	1
267_chr11	chr11	11	23289344	23289344	23289344.0	1831104048.0	1
267_chr12	chr12	12	23578844	23578844	23578844.0	1966400003.0	1
267_chr13	chr13	13	17034181	17034228	17034204.5	2093120516.5	10
267_chr14	chr14	14	39441941	39441941	39441941.0	2229882432.0	1
267_chr15	chr15	15	41734901	41734901	41734901.0	2338952458.0	1
267_chr16	chr16	16	26213581	26213581	26213581.0	2425405236.0	1
267_chr17	chr17	17	23256002	23256037	23256019.5	2512637596.5	3
267_chr18	chr18	18	26505328	26505328	26505328.0	2598962383.0	1
267_chr19	chr19	19	31112186	31112186	31112186.0	2683832327.0	1
267_chr2	chr2	2	20825906	20825906	20825906.0	269772231.0	1
267_chr20	chr20	20	24883375	24883375	24883375.0	2736208414.0	1
267_chr21	chr21	21	19494956	19494956	19494956.0	2794960577.0	1
267_chr22	chr22	22	33773144	33773144	33773144.0	2855695166.0	1
